molecular formula,Altamaha_PP48_000107-2_p08
C14H6O8,1873975.0
C11H10O8S,2091832.4
C11H10O10,2719295.3
C15H10O7,5715525.0
C12H14O7S,3450438.5
C12H14O9,35293772.0
C16H14O6,6735443.5
C13H18O6S,2862164.8
C13H18O8,35514972.0
C17H18O5,4733538.0
C14H22O7,12458602.0
C18H22O4,2346608.0
C15H26O6,3362936.3
C14H9O7N,1529035.6
C15H13O6N,2192858.0
C12H17O6NS,1315547.3
C12H17O8N,1892322.3
C13H21O7N,1401584.5
C14H8O8,4356430.5
C11H12O8S,2354511.8
C11H12O10,4779350.5
C15H12O7,12957021.0
C12H16O7S,4211038.0
C14H12O6N2,1501025.1
C12H16O9,16563557.0
C16H16O6,11466091.0
C13H20O6S,2395500.3
C13H20O8,10810739.0
C17H20O5,6746489.5
C14H24O7,3679105.5
C13H24O6N2,1413766.0
C18H24O4,2647943.5
C14H11O7N,2796260.5
C11H15O9N,1425900.8
C15H15O6N,3066098.8
C12H19O8N,1876219.0
C13H23O7N,1539337.4
C14H10O8,14966888.0
C11H14O8S,2350697.5
C11H14O10,2510448.5
C15H14O7,23941238.0
C12H18O7S,3364472.0
C14H14O6N2,2575995.0
C12H18O9,3289726.8
C16H18O6,18739332.0
C13H22O6S,1323142.3
C15H18O5N2,1581961.4
C17H22O5,8933523.0
C18H26O4,2046113.6
C16H34O3S,1442737.4
C13H9O8N,1705456.8
C14H13O7N,4923903.0
C11H17O9N,2315271.5
C15H17O6N,3559437.5
C13H8O9,4455285.0
C14H12O8,29045636.0
C11H16O8S,1561476.6
C13H12O7N2,1449351.8
C15H16O7,36148112.0
C14H16O6N2,3303830.3
C12H20O9,1385626.1
C16H20O6,27374496.0
C17H24O5,8190894.5
C15H32O4S,1563070.1
C13H11O8N,2845964.0
C14H15O7N,5077274.5
C11H19O9N,1375266.9
C15H19O6N,2960680.8
C13H10O9,12783248.0
C14H14O6S,1562775.6
C14H14O8,39376544.0
C13H14O7N2,2181283.0
C15H18O7,50845356.0
C14H18O6N2,1983153.4
C16H22O6,24172220.0
C17H26O5,5307081.5
C14H30O5S,5977803.0
C13H13O8N,4248615.0
C14H17O7N,4321333.0
C15H21O6N,1559619.5
C16H8O7,1341090.0
C13H12O7S,1692835.4
C13H12O9,25328042.0
C17H12O6,1397936.4
C14H16O6S,1731761.6
C21H12O3,1354806.4
C14H16O8,57407928.0
C13H16O7N2,1808829.1
C18H16O5,1791678.8
C15H20O5S,2618304.0
C22H16O2,1426628.8
C15H20O7,52926920.0
C16H24O6,10584533.0
C17H28O3S,62274012.0
C17H28O5,1903075.6
C16H11O6N,1344311.8
C13H15O8N,4077376.0
C14H19O7N,2977102.3
C18H23O2N3,10105703.0
C12H10O8S,1475757.0
C12H10O10,4380852.0
C16H10O7,2389690.0
C13H14O7S,2751675.3
C13H14O9,39664836.0
C17H14O6,3055816.3
C14H18O6S,2390729.5
C14H18O8,55966928.0
C18H18O5,1658838.5
C15H22O5S,2574039.8
C15H22O7,26418398.0
C16H26O6,3373805.0
C18H34O4,1572873.5
C12H13O9N,1796935.9
C16H13O6N,1659726.0
C13H17O8N,3983446.3
C14H21O7N,1548900.4
C15H8O8,3133888.0
C12H12O8S,2966977.5
C12H12O10,14096328.0
C16H12O7,6344654.0
C13H16O7S,3561935.5
C13H16O9,46186456.0
C17H16O6,5792732.5
C14H20O6S,2534365.8
C14H20O8,29851620.0
C18H20O5,3551722.5
C15H24O7,9512947.0
C16H28O6,2213377.0
C15H11O7N,1960785.9
C12H15O9N,1548122.1
C16H15O6N,1916768.0
C13H19O8N,2983784.3
C15H10O8,8374992.0
C12H14O8S,3346641.0
C12H14O10,16040664.0
C16H14O7,14602974.0
C13H18O7S,3583711.3
C15H14O6N2,2433250.3
C13H18O9,17818342.0
C17H18O6,9259756.0
C14H22O6S,2292973.3
C16H18O5N2,1648368.4
C14H22O8,8475380.0
C18H22O5,10285818.0
C15H26O5S,1373179.4
C15H26O7,2385666.3
C19H26O4,2070792.1
C16H34O4N2,2435362.8
C14H9O8N,1970768.6
C15H13O7N,3645534.8
C14H13O6N3,1551459.0
C12H17O9N,3429991.0
C16H17O6N,1713516.8
C13H21O8N,2547316.8
C14H8O9,3968459.5
C15H12O6S,1421138.8
C15H12O8,22894042.0
C12H16O8S,3163610.8
C14H12O7N2,1579742.0
C12H16O10,5667297.5
C16H16O7,22746600.0
C13H20O7S,2159592.8
C15H16O6N2,2835948.0
C13H20O9,3818991.8
C17H20O6,17683958.0
C14H24O8,1451005.6
C18H24O5,13037059.0
C19H28O4,1947153.5
C14H11O8N,3259223.0
C11H15O10N,1807199.1
C15H15O7N,5420901.0
C12H19O9N,3076461.0
C16H19O6N,2413427.0
C13H23O8N,2652027.0
C16H35O5N,9967525.0
C14H10O9,15829198.0
C15H14O8,39708892.0
C12H18O8S,3256029.5
C14H14O7N2,3076320.5
C16H18O7,38340844.0
C15H18O6N2,2966254.5
C17H22O6,24725752.0
C18H26O5,7017734.0
C14H13O8N,6173270.0
C11H17O10N,1847901.8
C15H17O7N,5775971.5
C12H21O9N,1858667.5
C16H21O6N,1532785.3
C13H25O8N,1720953.3
C13H8O10,2671035.3
C14H12O7S,2193858.3
C14H12O9,37129160.0
C11H16O9S,1769930.1
C15H16O8,65735640.0
C14H16O7N2,3532250.8
C16H20O7,63392740.0
C15H20O6N2,1710056.5
C17H24O6,21109746.0
C18H28O5,3335679.5
C13H11O9N,2467646.0
C14H15O8N,6997323.5
C15H19O7N,5059929.0
C13H10O10,8949420.0
C17H10O7,2306226.0
C14H14O7S,2766003.3
C14H14O9,54423224.0
C13H14O8N2,1600190.0
C18H14O6,2212031.5
C15H18O6S,1872576.8
C15H18O8,84315848.0
C14H18O7N2,2608843.5
C19H18O5,1518029.0
C16H22O5S,2851022.3
C16H22O7,45166292.0
C24H22O,2270688.3
C17H26O6,9342690.0
C18H30O3S,59723496.0
C13H13O9N,3575849.8
C14H17O8N,4927543.0
C15H21O7N,3028036.5
C19H25O2N3,10047580.0
C16H8O8,1890699.0
C13H12O8S,2683276.3
C13H12O10,21877138.0
C17H12O7,3554712.5
C14H16O7S,3267993.5
C14H16O9,68391328.0
C13H16O8N2,1605028.1
C18H16O6,3268517.8
C15H20O6S,2401191.0
C15H20O8,67998128.0
C19H20O5,1997234.9
C16H24O5S,1664692.3
C16H24O7,17600954.0
C17H28O6,2684360.0
C16H11O7N,1682434.6
C13H15O9N,3998474.3
C14H19O8N,3878679.5
C15H23O7N,1398308.6
C12H10O11,1560160.3
C16H10O8,4281445.5
C13H14O8S,3160167.0
C13H14O10,33166446.0
C17H14O7,7316595.0
C14H18O7S,4045940.0
C14H18O9,48755836.0
C18H18O6,5513344.0
C15H22O6S,2685057.0
C15H22O8,25855112.0
C16H26O7,5206164.5
C12H13O10N,1376209.3
C16H13O7N,2228694.8
C13H17O9N,2513886.3
C17H17O6N,1532899.6
C14H21O8N,2494955.0
C15H25O7N,26252792.0
C15H8O9,2063142.4
C12H12O11,3684141.8
C23H8O3,1711665.3
C16H12O8,10610483.0
C13H16O8S,3359028.5
C13H16O10,22124346.0
C17H16O7,11915072.0
C14H20O7S,2890049.3
C14H20O9,16545607.0
C18H20O6,8671053.0
C15H24O6S,2213710.0
C15H24O8,6435668.5
C19H24O5,4890457.5
C16H28O7,1523809.1
C15H11O8N,3163280.3
C16H15O7N,2902173.0
C13H19O9N,3734692.3
C14H23O8N,1587889.0
C15H10O9,9546214.0
C12H14O9S,2055655.0
C12H14O11,3409901.0
C16H14O8,22317554.0
C13H18O8S,3377139.5
C15H14O7N2,2712310.3
C13H18O10,6959609.5
C17H18O7,20023806.0
C14H22O7S,2296320.0
C16H18O6N2,2208259.0
C14H22O9,3422214.3
C18H22O6,15522316.0
C15H26O6S,1639948.6
C19H26O5,7003672.0
C15H13O8N,4184904.0
C12H17O10N,2355279.3
C16H17O7N,4066132.3
C13H21O9N,3851099.5
C17H21O6N,1842528.8
C14H8O10,2579081.5
C15H12O9,28482710.0
C12H16O9S,1603990.9
C14H12O8N2,1593241.6
C16H16O8,38739108.0
C13H20O8S,2660515.3
C15H16O7N2,4487334.0
C13H20O10,1807529.1
C17H20O7,35249328.0
C18H24O6,20561082.0
C19H28O5,4741319.0
C14H11O9N,2886115.3
C15H15O8N,6245871.5
C12H19O10N,2267126.5
C16H19O7N,4059643.5
C13H23O9N,2236930.5
C14H10O10,12504873.0
C15H14O7S,2142511.0
C22H10O4,2438963.0
C15H14O9,54173492.0
C14H14O8N2,3266872.8
C16H18O8,68427584.0
C15H18O7N2,4188996.5
C17H22O7,52338508.0
C18H26O6,15949657.0
C19H30O5,1729124.8
C16H34O5S,3177829.8
C14H13O9N,5184634.0
C11H17O11N,1488256.8
C15H17O8N,7866501.5
C14H17O7N3,1483145.3
C16H21O7N,3843217.5
C17H8O8,1772463.9
C14H12O8S,3040689.0
C14H12O10,30974390.0
C18H12O7,3027899.5
C15H16O7S,3159484.5
C15H16O9,82928064.0
C14H16O8N2,4081093.8
C19H16O6,2766791.0
C23H16O3,2576332.0
C16H20O8,93659600.0
C15H20O7N2,2705361.3
C17H24O5S,1918419.8
C17H24O7,38568408.0
C18H28O6,6406629.0
C19H32O3S,21840362.0
C17H11O7N,1411063.3
C14H15O9N,6896382.0
C15H19O8N,6529801.5
C16H23O7N,2199828.8
C20H27O2N3,4379432.5
C13H10O9S,1721376.9
C13H10O11,4182054.5
C17H10O8,4096555.3
C14H14O8S,4319276.0
C14H14O10,62481456.0
C13H14O9N2,1593397.3
C18H14O7,5357622.5
C15H18O7S,4469815.5
C15H18O9,102556736.0
C14H18O8N2,2334784.5
C19H18O6,4127809.8
C16H22O6S,2440258.8
C16H22O8,64676936.0
C15H22O7N2,1409867.8
C20H22O5,2153549.0
C17H26O7,16491604.0
C18H30O6,2960479.0
C13H13O10N,2955621.0
C17H13O7N,2077033.6
C14H17O9N,6278512.0
C15H21O8N,4482427.5
C16H8O9,2756234.5
C13H12O9S,3108491.5
C13H12O11,12811921.0
C24H8O3,1464723.9
C17H12O8,8588950.0
C14H16O8S,3447446.5
C14H16O10,72033944.0
C18H16O7,8715937.0
C15H20O7S,5315233.5
C15H20O9,59893416.0
C26H16O,2745001.8
C14H20O8N2,1696682.4
C19H20O6,6620843.5
C16H24O6S,1490604.6
C16H24O8,22443698.0
C20H24O5,2926774.5
C17H28O7,3731133.0
C16H11O8N,2305985.3
C13H15O10N,2596807.5
C17H15O7N,3063244.0
C14H19O9N,4998098.5
C15H23O8N,2165725.3
C16H10O9,7624934.0
C13H14O9S,2779367.0
C13H14O11,16304364.0
C24H10O3,1954543.0
C17H14O8,14969073.0
C14H18O8S,4082929.8
C16H14O7N2,1712372.1
C14H18O10,35760376.0
C18H18O7,13727996.0
C15H22O7S,4498684.5
C17H18O6N2,2270975.0
C15H22O9,17725698.0
C19H22O6,10780934.0
C16H26O8,4818188.5
C20H26O5,4828433.0
C15H9O9N,1591818.9
C12H13O11N,1468433.1
C16H13O8N,3227157.5
C13H17O10N,3231259.8
C17H17O7N,2342944.3
C14H21O9N,3712550.5
C18H21O6N,1637930.9
C15H8O10,2108201.5
C16H12O7S,1795887.0
C23H8O4,2145586.5
C16H12O9,18471732.0
C13H16O9S,2553653.0
C13H16O11,8280890.0
C24H12O3,5041981.0
C17H16O8,23997246.0
C14H20O8S,3244863.5
C16H16O7N2,3251522.0
C14H20O10,8172356.5
C18H20O7,21297994.0
C15H24O7S,2653002.3
C17H20O6N2,1977164.5
C15H24O9,3844943.3
C26H20O,2549074.0
C19H24O6,14584660.0
C20H28O5,4929374.0
C15H11O9N,2597971.0
C16H15O8N,5012573.5
C13H19O10N,3363939.5
C17H19O7N,3124328.0
C14H23O9N,2327406.0
C15H10O10,10100076.0
C23H10O4,2359669.0
C16H14O9,32066934.0
C13H18O9S,1859447.6
C15H14O8N2,2655609.8
C13H18O11,1696636.6
C17H18O8,34753920.0
C14H22O8S,1974657.9
C16H18O7N2,4365700.0
C25H18O2,3596681.8
C18H22O7,32132492.0
C15H26O7S,1620364.3
C19H26O6,14474646.0
C20H30O5,2287520.0
C15H13O9N,4255376.5
C12H17O11N,1671062.6
C16H17O8N,5553819.0
C13H21O10N,3208352.8
C17H21O7N,3070117.3
C15H12O8S,2434976.3
C15H12O10,29028262.0
C23H12O4,3161006.0
C16H16O9,50704304.0
C15H16O8N2,3774386.8
C24H16O3,5411768.0
C17H20O8,58142648.0
C16H20O7N2,2896828.8
C25H20O2,2685890.3
C18H24O7,38449092.0
C19H28O6,9469902.0
C14H11O10N,1608891.3
C15H15O9N,6632645.5
C12H19O11N,1863371.3
C16H19O8N,5988559.5
C17H23O7N,1763033.6
C14H10O11,6172108.5
C18H10O8,2067408.5
C15H14O8S,3159505.5
C15H14O10,53015000.0
C16H18O9,79557088.0
C15H18O8N2,3297251.5
C17H22O8,69464552.0
C18H26O7,24666612.0
C19H30O6,4670974.5
C16H34O6S,7090687.5
C14H13O10N,3739369.0
C15H17O9N,7174899.0
C16H21O8N,5475069.0
C17H25O7N,1688839.0
C17H8O9,1979889.5
C14H12O9S,2903538.5
C14H12O11,18854904.0
C18H12O8,3694587.5
C15H16O8S,3834876.3
C15H16O10,81769472.0
C14H16O9N2,2461700.5
C19H16O7,4997125.5
C16H20O7S,3146758.3
C16H20O9,90371080.0
C15H20O8N2,1982478.4
C20H20O6,3015183.5
C17H24O8,43914260.0
C18H28O7,8959007.0
C19H32O6,1626153.1
C20H36O5,1495859.1
C17H11O8N,1603595.9
C14H15O10N,4726033.5
C18H15O7N,1634069.8
C15H19O9N,6032667.5
C16H23O8N,4253989.5
C17H27O7N,2202415.3
C13H10O12,2148884.0
C17H10O9,5829144.0
C14H14O9S,3869209.3
C14H14O11,37541404.0
C18H14O8,9659938.0
C15H18O8S,4313635.0
C15H18O10,80164392.0
C26H14O2,3896874.5
C19H18O7,7939628.0
C16H22O7S,3393069.0
C16H22O9,51263024.0
C20H22O6,5441078.0
C17H26O8,16258620.0
C21H26O5,2050367.9
C18H30O7,2974277.5
C13H13O11N,1488684.9
C17H13O8N,3087665.0
C14H17O10N,4784950.5
C18H17O7N,2609466.8
C15H21O9N,5898048.5
C16H25O8N,3446602.5
C16H8O10,2268210.5
C13H12O10S,1942067.4
C13H12O12,4959288.0
C17H12O9,13891644.0
C14H16O9S,4283453.5
C14H16O11,38885444.0
C18H16O8,18655302.0
C15H20O8S,5266503.0
C15H20O10,39589964.0
C19H20O7,15833168.0
C16H24O7S,1989713.0
C16H24O9,16521302.0
C27H20O,3263064.5
C20H24O6,9013338.0
C17H28O8,4000863.8
C21H28O5,2848868.0
C16H11O9N,3400010.8
C13H15O11N,2290000.5
C17H15O8N,4394324.5
C14H19O10N,5857626.5
C18H19O7N,2847582.5
C15H23O9N,4122980.3
C16H10O10,9056854.0
C13H14O10S,2588246.8
C17H14O7S,1461083.0
C13H14O12,4814427.5
C24H10O4,3376222.3
C17H14O9,26667616.0
C14H18O9S,4315744.5
C16H14O8N2,3233379.0
C14H18O11,16517734.0
C25H14O3,6785640.0
C18H18O8,30890602.0
C15H22O8S,6273642.5
C17H18O7N2,3670636.8
C15H22O10,9495151.0
C26H18O2,6162034.0
C19H22O7,26761844.0
C16H26O7S,1476724.5
C16H26O9,3756665.3
C20H26O6,14408317.0
C21H30O5,1648775.4
C16H13O9N,5375854.5
C13H17O11N,2809716.3
C17H17O8N,5285752.5
C16H17O7N3,1671291.5
C14H21O10N,5411710.0
C18H21O7N,3533698.3
C15H25O9N,2470280.0
C15H8O11,1945456.6
C16H12O8S,2109045.5
C16H12O10,25517178.0
C13H16O10S,2053755.4
C13H16O12,2219648.3
C17H16O9,41671812.0
C14H20O9S,2752133.3
C16H16O8N2,3804807.5
C14H20O11,3797130.3
C25H16O3,7806093.0
C18H20O8,44874896.0
C15H24O8S,3081359.3
C15H24O10,1921684.1
C19H24O7,35683480.0
C20H28O6,12733602.0
C15H11O10N,2243978.3
C16H15O9N,6036884.0
C15H15O8N3,1489303.3
C13H19O11N,2442138.0
C17H19O8N,5655966.0
C16H19O7N3,1502625.3
C14H23O10N,2531748.0
C18H23O7N,2780584.0
C15H27O9N,1456813.9
C15H10O11,7409304.0
C16H14O8S,2337437.0
C23H10O5,2080416.4
C16H14O10,46210720.0
C15H14O9N2,2784933.0
C24H14O4,5723818.5
C17H18O9,58359468.0
C16H18O8N2,5188271.0
C25H18O3,4867764.5
C18H22O8,61849268.0
C19H26O7,31735488.0
C20H30O6,6893258.0
C16H34O7N2,2193362.8
C15H13O10N,3473843.8
C16H17O9N,7077821.5
